id,nama_kelurahan,id_kecamatan,geom
de21fa74-bc53-458e-ab43-7ff3b9186ef7,Ajung,4aea45b3-2def-40cd-a450-78a7608fc68c,"POLYGON((113.66674487500006 -8.198392635999937, 113.66680997700007 -8.198383858999932, 113.66717165600005 -8.198338647999947, 113.66748336400008 -8.198272022999959, 113.66760493600009 -8.19826902099993, 113.66771536100009 -8.198163758999954, 113.66786526900012 -8.198024559999965, 113.66810083400003 -8.197967451999943, 113.66841492300011 -8.197938897999961, 113.6687075970001 -8.19794246899994, 113.66900740800008 -8.197938897999961, 113.66927866600008 -8.19792105199997, 113.66952494200007 -8.197888929999976, 113.66975 -8.19789, 113.67001000100004 -8.19789, 113.67032 -8.19793, 113.67044000100009 -8.19794, 113.67064 -8.1979, 113.67070174300011 -8.197847077999938, 113.67080866100002 -8.197595065999963, 113.67105255700005 -8.197398760999931, 113.67121911700008 -8.197261942999944, 113.67154629400011 -8.197095378999961, 113.67174259800004 -8.197065635999934, 113.67205192900008 -8.197053738999955, 113.67218874900004 -8.197053738999955, 113.67240290000007 -8.197113224999953, 113.67274792300009 -8.197374965999927, 113.67306915000006 -8.197595065999963, 113.67336658300007 -8.197803268999962, 113.673664013 -8.198112598999955, 113.67398524100008 -8.198332698999934, 113.67418749400008 -8.19850520999995, 113.67424103500002 -8.19858254299993, 113.67423389500004 -8.198663443999976, 113.67426007100005 -8.198820487999967, 113.67428624500008 -8.198941840999964, 113.67432669400011 -8.199058435999973, 113.67438618200003 -8.199179786999935, 113.6744528050001 -8.199296380999954, 113.67448611800012 -8.19939631799997, 113.67445924000003 -8.199438441999973, 113.67446000100006 -8.19944, 113.67438000100003 -8.19979, 113.674191715 -8.200622418999956, 113.67419 -8.20063, 113.67432000100007 -8.200760000999935, 113.67467409500011 -8.200828754999975, 113.67491442100004 -8.200833512999964, 113.67509526000003 -8.200869203999957, 113.67527610000002 -8.200971520999929, 113.67545693800002 -8.201121426999975, 113.67558067000004 -8.201230882999937, 113.67569250500003 -8.20130940499996, 113.67580196000006 -8.201449792999938, 113.67582395200009 -8.201560230999974, 113.67599 -8.201749998999958, 113.67617 -8.20212, 113.67621 -8.20241, 113.67621 -8.20263, 113.67621 -8.20303, 113.67625968300001 -8.203179045999946, 113.6762900010001 -8.203269998999929, 113.67632555500006 -8.203305554999929, 113.67632918900006 -8.203305237999928, 113.676477728 -8.203284951999933, 113.67659075100005 -8.203273054999954, 113.67671269900006 -8.203302798999971, 113.67680193000001 -8.203374181999948, 113.67684356900008 -8.20346043799998, 113.67690305700012 -8.203528848999952, 113.67699228700008 -8.20354074599993, 113.67709043900004 -8.203505052999958, 113.67718561700008 -8.203513975999954, 113.67734028200005 -8.203570487999968, 113.67748899700007 -8.203641872999981, 113.67764961300009 -8.203701357999932, 113.67778643000008 -8.203745973999958, 113.67786079000007 -8.203790587999947, 113.6780927860001 -8.203930380999964, 113.67814037500011 -8.20395715199993, 113.67815227400001 -8.204031507999957, 113.67815227400001 -8.204120737999972, 113.67820878500004 -8.20416832899997, 113.67827422100004 -8.204183198999942, 113.67836642500004 -8.204171302999953, 113.6784735010001 -8.204218890999925, 113.67860139700008 -8.20426648199998, 113.6787054990001 -8.204284325999936, 113.6788423160001 -8.204269455999963, 113.67897021200008 -8.204224838999949, 113.67911595600003 -8.204201044999934, 113.67936877200009 -8.204159405999974, 113.67948477100003 -8.204201044999934, 113.67955318200006 -8.204302171999927, 113.67961266700001 -8.204388428999948, 113.67971589900003 -8.204479542999934, 113.6799899990001 -8.20451, 113.68004085300004 -8.20449474399993, 113.6801235370001 -8.20462312199993, 113.68015030600009 -8.204700453999976, 113.68020087100001 -8.204822401999934, 113.68031389500004 -8.20489676099993, 113.68034363700008 -8.20496219499995, 113.68030794700007 -8.205310191999956, 113.68023953600004 -8.20611226799997, 113.68062025100005 -8.20614557999994, 113.68056790100002 -8.20702122199998, 113.68139119400007 -8.20710212399996, 113.68141022900011 -8.207235372999946, 113.68142450700009 -8.207773131999943, 113.68139595500008 -8.20808722199996, 113.681353123 -8.208253781999929, 113.68153872200003 -8.208268058999977, 113.68185281 -8.208291853999981, 113.68199081900002 -8.208201434999978, 113.68240484600005 -8.208220469999958, 113.68303302400011 -8.20824902399994, 113.68302826500008 -8.208653531999971, 113.6833185590001 -8.208724915999937, 113.68358547200012 -8.208844082999974, 113.68316980100008 -8.209524099999953, 113.682251016 -8.211125204999973, 113.68143740100004 -8.212558699999931, 113.68065468700001 -8.213935988999935, 113.6803685220001 -8.214391403999969, 113.68034944200008 -8.214437112999974, 113.68028583600005 -8.214589493999938, 113.680139499 -8.214750107999976, 113.6799324860001 -8.21483933899998, 113.67976116500006 -8.21498924399998, 113.67965010000012 -8.215108529999952, 113.67982541100002 -8.215463946999932, 113.6801716220001 -8.21572092799994, 113.68038934200001 -8.215920800999982, 113.68057494100003 -8.216006463999975, 113.68080337000004 -8.21606356999996, 113.68097112100008 -8.216092123999942, 113.68107105800004 -8.216188492999947, 113.68121236200011 -8.216322984999977, 113.68138147500008 -8.216330144999972, 113.68160643700003 -8.216238461999978, 113.68177062000007 -8.216184921999968, 113.68189197200002 -8.216138523999973, 113.68202046400006 -8.21602787699993, 113.6821846470001 -8.215999325999974, 113.68239166 -8.216120676999935, 113.68262722600002 -8.21620633799995, 113.68274857800009 -8.216174214999967, 113.68285208600003 -8.216274150999936, 113.6829520230001 -8.216456179999966, 113.68310549700004 -8.21654897999997, 113.68328752600007 -8.216591811999933, 113.68346241800009 -8.216677470999969, 113.68356592200007 -8.216745284999945, 113.68370583 -8.216841425999974, 113.68369 -8.216899998999963, 113.68365 -8.21706, 113.6837200010001 -8.21711, 113.68394 -8.217260000999943, 113.68427999900007 -8.2174, 113.6852 -8.21751, 113.68553 -8.21754, 113.68582 -8.21756, 113.6859554670001 -8.217534058999945, 113.68626689000007 -8.217832133999934, 113.68631685900004 -8.218667324999956, 113.68633113400006 -8.219009966999977, 113.68633113400006 -8.219302642999935, 113.68667377700001 -8.219302642999935, 113.68666663800002 -8.21963814399993, 113.68663094800002 -8.219702390999942, 113.68637396600002 -8.21968097599995, 113.68635255000004 -8.219788051999956, 113.68640251800002 -8.220694626999943, 113.68646676500009 -8.221030129999974, 113.68653814900006 -8.221151480999936, 113.68663094800002 -8.221415600999933, 113.68666663800002 -8.221579783999971, 113.6866880550001 -8.221658308999963, 113.68680226900005 -8.221758244999933, 113.68683082100006 -8.221815351999965, 113.68679513100005 -8.222736204999933, 113.68686294400004 -8.222734418999949, 113.68688079000003 -8.222766540999942, 113.68689863500003 -8.222991401999934, 113.68687722200002 -8.223127029999944, 113.68687722200002 -8.22323410599995, 113.68688079000003 -8.223476811999944, 113.68683439100005 -8.22385871399996, 113.68681297500007 -8.224080003999973, 113.68689863500003 -8.224090709999928, 113.68713063400003 -8.224080003999973, 113.687148481 -8.224179940999932, 113.68708423400005 -8.224840240999981, 113.68706995700006 -8.225061531999927, 113.68707352800004 -8.225250698999957, 113.68707709500006 -8.225325650999935, 113.68694717000005 -8.226388744999952, 113.68667258700009 -8.227581379999947, 113.68634422100001 -8.228530786999954, 113.6861514850001 -8.228837735999946, 113.6866368950001 -8.228918637999925, 113.68704140500006 -8.229023333999976, 113.68709851200003 -8.229042369999945, 113.68702712700008 -8.229266038999981, 113.68725079600006 -8.229380254999967, 113.68757916100003 -8.229499226999963, 113.68752681500007 -8.229632477999928, 113.6874697080001 -8.229765727999961, 113.68737966100002 -8.23000108499997, 113.68720796600007 -8.23019402999995, 113.68712706400004 -8.230289207999931, 113.68709375100002 -8.230436733999966, 113.68711754800006 -8.23058426199998, 113.68714610000006 -8.230674678999947, 113.68720796600007 -8.230727027999933, 113.68714000000011 -8.23094, 113.68680246600002 -8.231080498999972, 113.68649313700007 -8.231253007999953, 113.6864325790001 -8.23110429199994, 113.686375472 -8.231000784999935, 113.68611242200006 -8.231015061999926, 113.68599344900008 -8.231021010999939, 113.68605293500002 -8.23075332299993, 113.68519632900006 -8.230628398999954, 113.68510115100003 -8.230681937999975, 113.68503208400011 -8.230744320999975, 113.68499463800003 -8.231181643999946, 113.68482331700011 -8.231460040999934, 113.68463771600011 -8.231631361999973, 113.6843807360001 -8.231795544999954, 113.6841166160001 -8.23190262099996, 113.6838168050001 -8.231966868999962, 113.6833599470001 -8.232002557999976, 113.68282456800011 -8.232059664999952, 113.682517619 -8.232145325999966, 113.68195368500005 -8.23238803099997, 113.68175381100002 -8.23253079799997, 113.68140403000007 -8.232794917999968, 113.68111849600007 -8.232959100999949, 113.68072588400003 -8.23298051699993, 113.68044034800005 -8.232894856999962, 113.68011912100008 -8.232773505999944, 113.67974078700001 -8.232766364999975, 113.67935531500007 -8.232887718999962, 113.6790314530001 -8.233170726999958, 113.67858436900008 -8.23345878799995, 113.67834166400007 -8.233622970999932, 113.67796623100003 -8.233729400999948, 113.67767065600003 -8.233772876999979, 113.67747078200011 -8.233879952999928, 113.67731 -8.234070001999953, 113.67695428800005 -8.234249869999928, 113.67674722800007 -8.234343987999978, 113.67662607400007 -8.234363578999933, 113.6763494600001 -8.234304091999945, 113.67641192200006 -8.234024507999948, 113.67646843300008 -8.233646765999936, 113.67654576600012 -8.23317682499993, 113.67664094400004 -8.232465957999977, 113.67666877800002 -8.23217720699995, 113.676711608 -8.231463369999972, 113.67677585400008 -8.229871507999974, 113.67679964800004 -8.229220727999973, 113.67540825800006 -8.229252849999966, 113.67484611100008 -8.229214181999964, 113.67423934800001 -8.229184438999937, 113.673665303 -8.229119002999937, 113.67302284900006 -8.229011926999931, 113.6723328060001 -8.228863210999975, 113.67156542900011 -8.228684751999936, 113.67094379500008 -8.228530088999946, 113.67019426400009 -8.228330806999963, 113.66962914200008 -8.228202912999961, 113.66930801400008 -8.228123795999977, 113.66905103400006 -8.228085724999971, 113.66851803200007 -8.228038132999927, 113.66806117800002 -8.228023858999961, 113.66759004500011 -8.22804765099994, 113.66721884800006 -8.228104757999972, 113.66679054500003 -8.22817138299996, 113.66599580600007 -8.228337947999933, 113.66569599200011 -8.228404569999952, 113.66577689300004 -8.227652661999969, 113.66578165400006 -8.227409955999974, 113.66553894800006 -8.227395678999926, 113.66523437700005 -8.227376642999957, 113.664521863 -8.227339754999946, 113.66445504500007 -8.227249727999947, 113.66452047900009 -8.227053422999973, 113.66510939600005 -8.225256930999933, 113.66580538900007 -8.223222490999945, 113.66603976400006 -8.222450355999968, 113.66652041600003 -8.221103581999955, 113.66705999900012 -8.219461764999949, 113.66715454200005 -8.21927575799998, 113.66572686600011 -8.219263860999945, 113.66394227 -8.219228169999951, 113.66245510700003 -8.219335245999957, 113.66156991700007 -8.21938999899993, 113.66164055800004 -8.218774793999955, 113.66168338800003 -8.218407165999963, 113.6617369280001 -8.21783966399994, 113.66156560600007 -8.217821818999937, 113.66134074600006 -8.217786126999954, 113.66094176900003 -8.21770739599998, 113.66076331200009 -8.217682410999942, 113.66059555700008 -8.217632442999957, 113.66048253400004 -8.217475398999966, 113.66053250100003 -8.216968573999964, 113.66011133800009 -8.216925742999933, 113.65956520100008 -8.21686875499995, 113.65960766700005 -8.216622926999946, 113.65960171800009 -8.216396877999955, 113.65947084600009 -8.21636118799995, 113.65922100300008 -8.216301699999974, 113.65897116100007 -8.216289801999949, 113.65885813600005 -8.216325493999932, 113.65873958000009 -8.216537890999973, 113.65851353100004 -8.21653194399994, 113.65851948000011 -8.216430814999967, 113.658317226 -8.216329687999973, 113.65825178900002 -8.21633563699993, 113.65819825300002 -8.216365379999957, 113.65799599700006 -8.216395123999973, 113.65796625500002 -8.216038203999972, 113.65775805200008 -8.216008460999944, 113.65761528200005 -8.215990615999942, 113.65760933500007 -8.215853795999976, 113.65752902800011 -8.215722924999966, 113.65737436300003 -8.215687233999972, 113.65713641800005 -8.21561584999995, 113.657160212 -8.215520670999979, 113.65717210900004 -8.21533031499996, 113.6571126230001 -8.215306519999956, 113.65658438100002 -8.21529462199993, 113.65655939600003 -8.215297001999943, 113.65648087700004 -8.215307709999934, 113.65634167700011 -8.215371954999966, 113.65623103200005 -8.215375523999967, 113.65599189600005 -8.215339831999927, 113.65589909700009 -8.215307709999934, 113.65563854600009 -8.215286294999942, 113.65524236500005 -8.215247034999948, 113.65503535300002 -8.21525774099996, 113.65480335500001 -8.21525774099996, 113.65461062000008 -8.215247034999948, 113.65448926800002 -8.21526844799996, 113.65442145300005 -8.215311278999934, 113.65440003700007 -8.21541478499995, 113.65438219200007 -8.215471891999925, 113.6543250840001 -8.215511153999955, 113.65426083800003 -8.215529, 113.65418231700005 -8.215489737999974, 113.65412877800009 -8.21541835499994, 113.65411807200007 -8.215332693999926, 113.6540966550001 -8.215236324999978, 113.65402170200002 -8.215182787999936, 113.65395388900004 -8.21511140399997, 113.65393247200006 -8.215025743999945, 113.65388964200008 -8.21492223699994, 113.65381825800011 -8.214879406999955, 113.65372189200002 -8.214857991999963, 113.65356127700011 -8.21477589999995, 113.65341985900011 -8.214725930999975, 113.65341985900011 -8.214541524999959, 113.65344960100003 -8.213839581999935, 113.65317596300008 -8.213821735999943, 113.65317596300008 -8.213696815999981, 113.65326519200005 -8.212840209999968, 113.65325329500001 -8.212138266999943, 113.65329493700006 -8.211781349999967, 113.65333062800005 -8.211430377999932, 113.65331278300005 -8.21096638299997, 113.65328303900003 -8.210894998999947, 113.65354477900007 -8.210811718999935, 113.65391359600005 -8.210611842999981, 113.65394690800008 -8.210578531999943, 113.65394214900004 -8.21041196899995, 113.65381841800001 -8.210440522999932, 113.65376131100004 -8.210202575999972, 113.65374227600012 -8.209955112999978, 113.65368516900003 -8.209274586999982, 113.65367089100005 -8.20887483699994, 113.65362806200005 -8.20887483699994, 113.6536042670001 -8.208256176999953, 113.65361378300008 -8.20766131299996, 113.65357571200002 -8.207637516999966, 113.65356143500003 -8.207066445999942, 113.65358047000007 -8.206552483999928, 113.65360943900009 -8.20627541999994, 113.65376091400003 -8.206335594999928, 113.65396019400009 -8.206353440999976, 113.65437065200001 -8.20630882699993, 113.65456398300012 -8.206293954999978, 113.6547364920001 -8.206347491999963, 113.65499526000008 -8.206421851999949, 113.65525917200011 -8.206445625999947, 113.65526294800009 -8.206293954999978, 113.65527484400002 -8.205904317999966, 113.65553956200006 -8.205883498999981, 113.65577750700004 -8.205806164999956, 113.65584571300008 -8.205757029999972, 113.65574116500011 -8.205595008999978, 113.65490209300003 -8.204044075999946, 113.65474518000008 -8.203731593999976, 113.65433009500009 -8.202856348999944, 113.65402684800006 -8.20217992399995, 113.65358547800008 -8.201210681999953, 113.65346849900004 -8.200874, 113.65337380000005 -8.200699199999974, 113.65311594100001 -8.200144311999964, 113.65304912500005 -8.199999675999948, 113.65274671800012 -8.200095309999938, 113.65238980000004 -8.200172046999967, 113.651990049 -8.20025057099997, 113.65151109400006 -8.200406746999931, 113.651418239 -8.200484683999946, 113.65143 -8.20042, 113.65135000100008 -8.200089998999943, 113.6512 -8.19977999899993, 113.6509400010001 -8.199280000999977, 113.6509232300001 -8.199237428999936, 113.65081 -8.19895, 113.65072 -8.198589998999978, 113.65072 -8.19804, 113.6508000010001 -8.197660000999974, 113.65090000100008 -8.197459998999932, 113.65111 -8.197330000999955, 113.65131000100007 -8.197319998999944, 113.6515 -8.19737, 113.65163 -8.19755, 113.65182 -8.198070000999962, 113.652 -8.19852999799997, 113.65208905300005 -8.198648735999939, 113.6524096390001 -8.198710190999975, 113.65268030100003 -8.198665576999929, 113.65287363200002 -8.198597165999956, 113.65297178500009 -8.198383014999933, 113.65306696500011 -8.198076657999934, 113.65317701400011 -8.197707843999979, 113.65331680700001 -8.197452049999981, 113.6535547530001 -8.197136770999975, 113.6537689050001 -8.196889902999942, 113.65398305600002 -8.196693595999932, 113.65436079500012 -8.196473496999943, 113.65463740900009 -8.196280164999962, 113.65483966300008 -8.196280164999962, 113.6551460170001 -8.196363446999953, 113.65532447700002 -8.19652406199998, 113.65546427000004 -8.196717390999936, 113.65552078300004 -8.196976158999973, 113.65552375700008 -8.197136770999975, 113.65555944900007 -8.197487743999943, 113.655491041 -8.197794098999964, 113.65532745100006 -8.198064761999944, 113.65512817000001 -8.19838004099995, 113.65500887600001 -8.198475189999954, 113.65500234600006 -8.198476590999974, 113.65485 -8.198770000999957, 113.6547200010001 -8.199140000999932, 113.65469 -8.19938, 113.65471 -8.199630000999946, 113.65485 -8.19975, 113.65505 -8.19975999899998, 113.65537 -8.19971, 113.65578 -8.19964, 113.65618 -8.19971, 113.65654999900005 -8.199819998999942, 113.65704 -8.19981, 113.65752 -8.19973, 113.65786000100002 -8.1995, 113.65821 -8.19921, 113.6584100010001 -8.19891999899994, 113.65849999900001 -8.19864, 113.65863 -8.19827, 113.65874000100007 -8.19803000099995, 113.6588699990001 -8.1979, 113.65913000100011 -8.19784, 113.65937 -8.1979, 113.65971 -8.19795, 113.65977580100002 -8.197957177999967, 113.65997722800012 -8.19797915199996, 113.6602600010001 -8.198010000999943, 113.66069000100003 -8.19791, 113.66113 -8.197600000999955, 113.66118307400006 -8.197417559999963, 113.66129 -8.197049998999944, 113.66142 -8.196530000999928, 113.66134000000011 -8.19626999899998, 113.66129199200009 -8.196122549999927, 113.66136310400009 -8.195969101999935, 113.66160104900007 -8.195665721999944, 113.66191038000011 -8.195439672999953, 113.66233868300003 -8.19528500599995, 113.66270155000007 -8.195279057999926, 113.66305252100005 -8.195403978999934, 113.66329046800001 -8.19564192599995, 113.66349272200011 -8.195844178999948, 113.66361764400006 -8.19598100099995, 113.6636949760001 -8.196153508999942, 113.66368902700003 -8.196355763999975, 113.66372471800003 -8.196665093999968, 113.6637663570001 -8.196885193999947, 113.66375446100005 -8.197027961999936, 113.66371877100005 -8.19712908899993, 113.6635906250001 -8.197187088999954, 113.66353211900002 -8.197225426999978, 113.66354999900011 -8.19744, 113.66362 -8.1979, 113.66375000100004 -8.198380000999975, 113.6640000000001 -8.19869, 113.6640456350001 -8.198743501999957, 113.66429 -8.19903, 113.66438044400002 -8.199128308999946, 113.66452 -8.199280001999966, 113.6648 -8.19952, 113.6652 -8.199670001999948, 113.66549000100008 -8.199730001999967, 113.66576000100008 -8.199730001999967, 113.66602000000012 -8.199630001999935, 113.6662500010001 -8.19941, 113.66645 -8.19902, 113.66662000100007 -8.19864, 113.6667000000001 -8.19851, 113.66674487500006 -8.198392635999937))"
